person,year,labinc,hours,pp,group,cumul_hours,occswitch,jdum2,jdum3,jdum4,jdum5,jdum6,jdum7,jdum8,jdum9
11933,1992,13211.26,2040,0,1,4364,1,0,0,0,0,1,0,0,0
11933,1998,13913.37,2080,0,1,6444,0,0,0,0,0,0,0,1,0
11933,2000,18997.05,2080,0,1,8524,1,0,0,0,0,0,1,0,0
11933,2002,14549.15,2080,1,1,10604,1,0,0,0,1,0,0,0,0
11934,2002,75170.61,2305,1,3,2305,0,0,0,0,1,0,0,0,0
11935,2002,40010.16,2080,1,1,2080,0,0,0,0,1,0,0,0,0
11936,1987,61420.66,2604,0,2,2604,0,0,0,0,0,0,0,1,0
11936,2002,36372.88,2140,0,2,4744,0,0,0,0,1,0,0,0,0
11937,2002,46072.31,2236,0,3,2236,0,0,0,0,1,0,0,0,0
11938,1984,44062.96,2120,0,1,2120,0,0,0,0,0,1,0,0,0
11938,1985,50668.21,2135,0,1,4255,0,0,0,0,0,1,0,0,0
11938,1986,29821.14,2340,0,1,6595,0,0,0,0,0,1,0,0,0
11938,1987,51823.69,2545,0,1,9140,1,0,0,0,1,0,0,0,0
11938,1988,59001.75,2600,0,1,11740,1,0,0,0,0,1,0,0,0
11938,1989,56304.01,2300,0,1,14040,0,0,0,0,0,1,0,0,0
11938,1990,66762.39,1503,0,1,15543,1,0,0,1,0,0,0,0,0
11938,1991,130494.5,1317,0,1,16860,1,0,0,0,0,1,0,0,0
11938,1992,35748.13,1682,0,1,18542,0,0,0,0,0,1,0,0,0
11938,1993,52830.32,1934,0,1,20476,0,0,0,0,0,1,0,0,0
11938,1994,44137.49,2898,0,1,23374,0,0,0,0,0,1,0,0,0
11938,1996,34756.91,1560,0,1,24934,1,0,0,0,1,0,0,0,0
11938,1998,33445.6,1560,0,1,26494,1,0,0,0,0,1,0,0,0
11938,2004,,1440,0,1,27934,0,0,0,0,0,1,0,0,0
11939,1990,16690.6,2080,0,2,2080,0,0,1,0,0,0,0,0,0
11939,1994,17655,1500,0,2,3580,0,0,0,0,0,0,0,0,1
11939,1996,16683.32,1975,0,2,5555,1,0,1,0,0,0,0,0,0
11939,1998,14716.06,2080,0,2,7635,0,0,1,0,0,0,0,0,0
11939,2000,28021.92,1040,0,2,8675,0,0,1,0,0,0,0,0,0
11939,2002,38797.73,2080,1,2,10755,1,0,0,0,1,0,0,0,0
11939,2004,21241.02,1768,0,2,12523,0,0,0,0,1,0,0,0,0
11939,2008,12157.32,1080,0,2,13603,0,0,0,0,1,0,0,0,0
11939,2010,13000,2320,0,2,15923,1,0,0,0,0,0,1,0,0
11939,2012,22795.8,1800,0,2,17723,0,0,0,0,0,0,1,0,0
11939,2014,12897.64,2288,0,2,20011,1,0,0,0,0,1,0,0,0
11940,1988,12906.63,1620,0,1,1620,0,0,0,0,0,0,1,0,0
11940,1989,11999.79,1350,0,1,2970,1,0,0,0,0,0,0,0,1
11940,1993,25138.17,1400,0,1,4370,0,0,0,0,0,0,1,0,0
11940,1994,,1315,0,1,5685,0,0,0,0,0,0,1,0,0
11940,2000,26595.87,5200,0,1,10885,0,0,0,0,0,0,0,1,0
11940,2002,25461.01,1776,0,1,12661,1,0,0,0,1,0,0,0,0
11941,1989,26392.51,1400,0,2,1400,0,0,0,0,0,1,0,0,0
11941,1990,28374.01,1740,0,2,3140,0,0,0,0,0,1,0,0,0
11941,1991,27226.07,1150,0,2,4290,0,0,0,0,0,1,0,0,0
11941,1992,28753.93,2725,0,2,7015,0,0,0,0,0,1,0,0,0
11941,1993,25660.44,2730,0,2,9745,0,0,0,0,0,1,0,0,0
